timestamp_s;timestamp_origin;sd_block_id;cyc_condition;cyc_charged;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;v_max_target_V;v_min_target_V;i_chg_max_A;i_dischg_min_A;i_chg_cutoff_A;i_dischg_cutoff_A;cap_aged_est_Ah;soh_cap;delta_q_Ah;delta_q_chg_Ah;delta_q_dischg_Ah;delta_e_Wh;delta_e_chg_Wh;delta_e_dischg_Wh;coulomb_efficiency;energy_efficiency;ocv_est_start_V;ocv_est_end_V;soc_est_start;soc_est_end;t_start_degC;t_end_degC;cyc_duration_s;num_cycles_op;num_cycles_checkup;total_q_chg_CU_RT_Ah;total_q_dischg_CU_RT_Ah;total_q_chg_cyc_OT_Ah;total_q_dischg_cyc_OT_Ah;total_q_chg_other_RT_Ah;total_q_dischg_other_RT_Ah;total_q_chg_other_OT_Ah;total_q_dischg_other_OT_Ah;total_q_chg_sum_Ah;total_q_dischg_sum_Ah;total_e_chg_CU_RT_Wh;total_e_dischg_CU_RT_Wh;total_e_chg_cyc_OT_Wh;total_e_dischg_cyc_OT_Wh;total_e_chg_other_RT_Wh;total_e_dischg_other_RT_Wh;total_e_chg_other_OT_Wh;total_e_dischg_other_OT_Wh;total_e_chg_sum_Wh;total_e_dischg_sum_Wh;uptime_ticks
1669933697.000;1;1183190528;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.564983;0.000000;-0.564983;-2.147409;0.000000;-2.147409;nan;nan;3.9347;3.7302;70.1494;50.4153;39.33;39.12;2468.80;0;3;11.52;11.50;0.40;0.37;11.94;11.29;8.56;8.42;32.43;31.58;43.73;41.93;1.68;1.54;44.43;40.54;32.90;31.33;122.73;115.35;37662713
1669942833.000;1;1185548288;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.546367;0.000000;-0.546367;-1.977937;0.000000;-1.977937;nan;nan;3.7345;3.5723;49.8314;30.7475;39.39;39.65;2400.90;0;3;11.52;11.50;0.40;0.37;11.94;11.29;8.60;9.01;32.47;32.16;43.73;41.93;1.68;1.54;44.43;40.54;33.04;33.45;122.88;117.47;38533993
1669951556.000;1;1187802624;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.588491;0.000000;-0.588491;-2.010738;0.000000;-2.010738;nan;nan;3.5766;3.2492;28.7109;8.1557;39.26;40.17;2308.29;0;3;11.52;11.50;0.40;0.37;11.94;11.29;8.64;9.63;32.50;32.79;43.73;41.93;1.68;1.54;44.43;40.54;33.18;35.59;123.01;119.61;39366048
1669982336.000;1;1195726848;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.491902;0.000000;-0.491902;-1.959762;0.000000;-1.959762;nan;nan;4.0833;3.9334;88.1736;70.9921;39.36;39.09;2305.30;0;3;11.52;11.50;0.40;0.37;11.94;11.29;10.90;10.20;34.77;33.36;43.73;41.93;1.68;1.54;44.43;40.54;41.74;37.82;131.58;121.84;1380650
1669991939.000;1;1198204416;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.564022;0.000000;-0.564022;-2.143607;0.000000;-2.143607;nan;nan;3.9348;3.7304;70.1531;50.4525;39.38;39.17;2470.51;0;3;11.52;11.50;0.40;0.37;11.94;11.29;10.94;10.80;34.81;33.96;43.73;41.93;1.68;1.54;44.43;40.54;41.90;40.12;131.73;124.13;2296598
1670000665.000;1;1200457216;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.545903;0.000000;-0.545903;-1.976245;0.000000;-1.976245;nan;nan;3.7343;3.5723;49.8115;30.7438;39.35;39.04;2403.69;0;3;11.52;11.50;0.40;0.37;11.94;11.29;10.98;11.39;34.84;34.54;43.73;41.93;1.68;1.54;44.43;40.54;42.04;42.23;131.87;126.25;3128625
1670009388.000;1;1202711552;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.582796;0.000000;-0.582796;-1.991467;0.000000;-1.991467;nan;nan;3.5764;3.2492;28.6920;8.3356;39.22;39.40;2289.30;0;3;11.52;11.50;0.40;0.37;11.94;11.29;11.02;12.01;34.88;35.16;43.73;41.93;1.68;1.54;44.43;40.54;42.17;44.35;132.01;128.37;3960633
1670022875.000;1;1206194688;0;1;1;40;100;0.00;0.00;0;4.2050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;2.562994;2.562994;0.000000;9.851760;9.851760;0.000000;nan;nan;3.2935;4.1797;8.6783;98.0162;38.96;39.32;9531.70;0;4;11.52;11.50;0.40;0.37;11.95;11.30;13.61;12.03;37.48;35.20;43.73;41.93;1.68;1.54;44.46;40.58;52.12;44.44;141.99;128.49;5246887
1671645885.000;1;1623826432;0;0;1;40;100;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-2.827572;0.000000;-2.827572;-10.343081;0.000000;-10.343081;nan;nan;4.1939;2.6314;99.7702;1.0068;24.60;25.56;10340.50;0;4;11.52;11.50;0.54;0.50;11.95;14.13;13.61;12.03;37.62;38.16;43.73;41.93;2.27;2.10;44.46;50.92;52.12;44.44;142.57;139.39;118582222
1671646357.000;1;1623948288;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.016956;0.000000;-0.016956;-0.042956;0.000000;-0.042956;nan;nan;2.7260;2.5118;0.7230;0.1308;25.08;25.10;171.40;0;4;11.52;11.50;0.54;0.50;11.95;14.14;13.61;12.03;37.62;38.18;43.73;41.93;2.27;2.10;44.46;50.96;52.12;44.44;142.57;139.43;118627176
1671657540.000;1;1626822144;2;1;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.839955;89.330357;2.812399;2.812399;0.000000;10.694991;10.694991;0.000000;nan;nan;2.6300;4.1848;0.4161;99.4458;24.88;24.77;10582.90;0;4;14.34;11.50;0.54;0.50;11.95;14.14;13.61;12.03;40.43;38.18;54.42;41.93;2.27;2.10;44.46;50.96;52.12;44.44;153.27;139.43;119693663
1671668105.000;1;1629553664;2;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.834992;88.999480;-2.805984;0.000000;-2.805984;-10.260958;0.000000;-10.260958;99.771905;95.941710;4.1848;2.6463;99.4458;0.4690;24.77;25.38;10265.91;0;4;14.34;14.31;0.54;0.50;11.95;14.14;13.61;12.03;40.43;40.98;54.42;52.19;2.27;2.10;44.46;50.96;52.12;44.44;153.27;149.69;120701303
1671669452.000;1;1629902336;0;1;1;40;100;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.258253;0.258253;0.000000;0.849069;0.849069;0.000000;nan;nan;2.6463;3.4052;0.4690;9.5625;25.38;25.09;1348.30;0;4;14.34;14.31;0.54;0.50;12.21;14.14;13.61;12.03;40.69;40.98;54.42;52.19;2.27;2.10;45.31;50.96;52.12;44.44;154.11;149.69;120829884
1671677414.000;1;1631958016;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.522123;0.522123;0.000000;1.850872;1.850872;0.000000;nan;nan;3.3850;3.6090;12.5161;30.9010;25.04;24.71;2422.80;0;4;14.34;14.31;0.54;0.50;12.77;14.18;13.61;12.03;41.25;41.02;54.42;52.19;2.27;2.10;47.29;51.09;52.12;44.44;156.10;149.82;121589030
1671685844.000;1;1634134016;0;1;1;40;100;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.567560;0.567560;0.000000;2.100556;2.100556;0.000000;nan;nan;3.5957;3.7452;30.9610;50.9458;24.77;24.99;2676.70;0;4;14.34;14.31;0.54;0.50;13.37;14.22;13.61;12.03;41.86;41.06;54.42;52.19;2.27;2.10;49.53;51.22;52.12;44.44;158.33;149.95;122393092
1671693839.000;1;1636195840;0;1;1;40;100;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.555348;0.555348;0.000000;2.156227;2.156227;0.000000;nan;nan;3.7313;3.9341;49.4918;69.0467;24.83;24.89;2690.30;0;4;14.34;14.31;0.54;0.50;13.97;14.26;13.61;12.03;42.45;41.09;54.42;52.19;2.27;2.10;51.83;51.35;52.12;44.44;160.63;150.08;123155699
1671699542.000;1;1637661696;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.514322;0.514322;0.000000;2.084057;2.084057;0.000000;nan;nan;3.9302;4.0872;69.5906;87.7008;25.00;24.93;3198.90;0;4;14.34;14.31;0.54;0.50;14.52;14.29;13.61;12.03;43.00;41.13;54.42;52.19;2.27;2.10;54.06;51.50;52.12;44.44;162.87;150.23;123699512
1671721639.000;1;1643326976;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.039474;0.039474;0.000000;0.161540;0.161540;0.000000;nan;nan;4.0808;4.0889;87.1927;88.5827;39.56;39.61;636.80;0;4;14.34;14.31;0.54;0.50;14.56;14.33;13.65;12.03;43.08;41.17;54.42;52.19;2.27;2.10;54.22;51.65;52.28;44.44;163.18;150.38;125806980
1671732852.000;1;1646218752;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.513434;0.000000;-0.513434;-2.046335;0.000000;-2.046335;nan;nan;4.0842;3.9306;88.4759;70.3653;39.58;39.33;2401.00;0;4;14.34;14.31;0.54;0.50;14.56;14.33;13.69;12.58;43.12;41.72;54.42;52.19;2.27;2.10;54.22;51.65;52.43;46.64;163.34;152.57;126876241
1671741082.000;1;1648343040;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.563807;0.000000;-0.563807;-2.142740;0.000000;-2.142740;nan;nan;3.9350;3.7296;70.1751;50.2877;39.27;39.39;2474.10;0;4;14.34;14.31;0.54;0.50;14.56;14.33;13.72;13.18;43.16;42.32;54.42;52.19;2.27;2.10;54.22;51.65;52.58;48.92;163.49;154.86;127661111
1671749088.000;1;1650409984;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.539462;0.000000;-0.539462;-1.952706;0.000000;-1.952706;nan;nan;3.7345;3.5726;49.8350;30.8063;39.24;39.55;2383.00;0;4;14.34;14.31;0.54;0.50;14.56;14.33;13.76;13.76;43.19;42.90;54.42;52.19;2.27;2.10;54.22;51.65;52.72;51.01;163.63;156.95;128424767
1671757059.000;1;1652470784;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.578328;0.000000;-0.578328;-1.976338;0.000000;-1.976338;nan;nan;3.5764;3.2492;28.6901;8.2905;39.67;39.47;2271.40;0;4;14.34;14.31;0.54;0.50;14.56;14.33;13.80;14.38;43.23;43.51;54.42;52.19;2.27;2.10;54.22;51.65;52.86;53.12;163.77;159.06;129185038
1671772073.000;1;1656347136;0;1;1;40;100;0.00;0.00;0;4.2050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;2.551361;2.551361;0.000000;9.812287;9.812287;0.000000;nan;nan;3.2992;4.1869;8.8951;98.7332;39.63;38.97;9489.30;0;4;14.34;14.31;0.54;0.50;14.57;14.34;16.38;14.40;45.82;43.55;54.42;52.19;2.27;2.10;54.26;51.68;62.76;53.21;173.71;159.18;130616891
1673459668.000;1;2091018240;0;0;1;40;100;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-2.807555;0.000000;-2.807555;-10.280057;0.000000;-10.280057;nan;nan;4.1955;2.6148;99.8304;0.7982;24.71;25.56;10267.00;0;5;14.34;14.31;0.67;0.63;14.57;17.15;16.38;14.40;45.96;46.50;54.42;52.19;2.84;2.67;54.26;61.97;62.76;53.21;174.28;170.03;63201099
1673460134.000;1;2091138048;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.016549;0.000000;-0.016549;-0.041957;0.000000;-0.041957;nan;nan;2.7271;2.5128;0.7266;0.1428;25.11;25.13;166.20;0;5;14.34;14.31;0.67;0.63;14.57;17.17;16.38;14.40;45.96;46.51;54.42;52.19;2.84;2.67;54.26;62.01;62.76;53.21;174.28;170.07;63245558
1673471257.000;1;2093996544;2;1;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.818246;87.883043;2.790770;2.790770;0.000000;10.621832;10.621832;0.000000;nan;nan;2.6311;4.1847;0.4197;99.4448;24.93;24.74;10524.60;0;5;17.13;14.31;0.67;0.63;14.57;17.17;16.38;14.40;48.75;46.51;65.04;52.19;2.84;2.67;54.26;62.01;62.76;53.21;184.90;170.07;64306476
1673481750.000;1;2096711168;2;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.814062;87.604159;-2.785071;0.000000;-2.785071;-10.191604;0.000000;-10.191604;99.795783;95.949584;4.1847;2.6482;99.4448;0.4750;24.74;25.60;10191.60;0;5;17.13;17.09;0.67;0.63;14.57;17.17;16.38;14.40;48.75;49.30;65.04;62.39;2.84;2.67;54.26;62.01;62.76;53.21;184.90;180.27;65307042
1673483055.000;1;2097048576;0;1;1;40;100;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.250688;0.250688;0.000000;0.823823;0.823823;0.000000;nan;nan;2.6482;3.4033;0.4750;9.3702;25.60;24.94;1306.00;0;5;17.13;17.09;0.67;0.63;14.82;17.17;16.38;14.40;49.00;49.30;65.04;62.39;2.84;2.67;55.08;62.01;62.76;53.21;185.72;180.27;65431590
1673490663.000;1;2099012608;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.516093;0.516093;0.000000;1.829860;1.829860;0.000000;nan;nan;3.3852;3.6090;12.5278;30.8404;24.77;24.79;2400.70;0;5;17.13;17.09;0.67;0.63;15.37;17.20;16.38;14.40;49.55;49.33;65.04;62.39;2.84;2.67;57.04;62.13;62.76;53.21;187.68;180.39;66157270
1673498853.000;1;2101126656;0;1;1;40;100;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.559976;0.559976;0.000000;2.072925;2.072925;0.000000;nan;nan;3.5960;3.7452;30.9991;50.8687;24.91;25.05;2660.50;0;5;17.13;17.09;0.67;0.63;15.97;17.24;16.38;14.40;50.15;49.37;65.04;62.39;2.84;2.67;59.25;62.26;62.76;53.21;189.89;180.52;66938193
1673507682.000;1;2103404032;0;1;1;40;100;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.552567;0.552567;0.000000;2.145575;2.145575;0.000000;nan;nan;3.7311;3.9342;49.4746;69.0814;24.97;24.80;2685.91;0;5;17.13;17.09;0.67;0.63;16.56;17.28;16.38;14.40;50.74;49.41;65.04;62.39;2.84;2.67;61.54;62.40;62.76;53.21;192.18;180.66;67780421
1673512741.000;1;2104703488;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.514281;0.514281;0.000000;2.084088;2.084088;0.000000;nan;nan;3.9301;4.0874;69.5843;87.8325;24.86;24.77;3208.20;0;5;17.13;17.09;0.67;0.63;17.12;17.32;16.38;14.40;51.29;49.45;65.04;62.39;2.84;2.67;63.77;62.54;62.76;53.21;194.41;180.80;68262794
1673529036.000;1;2108881920;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.040425;0.040425;0.000000;0.165431;0.165431;0.000000;nan;nan;4.0808;4.0889;87.1847;88.6192;39.36;39.52;666.60;0;5;17.13;17.09;0.67;0.63;17.15;17.35;16.42;14.40;51.37;49.48;65.04;62.39;2.84;2.67;63.93;62.69;62.93;53.21;194.73;180.95;69816907
1673538994.000;1;2111450112;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.513716;0.000000;-0.513716;-2.047247;0.000000;-2.047247;nan;nan;4.0841;3.9299;88.4531;70.1978;39.37;39.43;2408.81;0;5;17.13;17.09;0.67;0.63;17.15;17.35;16.46;14.96;51.41;50.04;65.04;62.39;2.84;2.67;63.93;62.69;63.08;55.41;194.89;183.15;70766511
1673547869.000;1;2113741312;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.561706;0.000000;-0.561706;-2.134511;0.000000;-2.134512;nan;nan;3.9351;3.7294;70.1879;50.2272;39.46;39.17;2475.60;0;5;17.13;17.09;0.67;0.63;17.15;17.35;16.49;15.55;51.45;50.64;65.04;62.39;2.84;2.67;63.93;62.69;63.23;57.69;195.04;185.43;71612887
1673556041.000;1;2115850752;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.534935;0.000000;-0.534935;-1.936171;0.000000;-1.936171;nan;nan;3.7347;3.5729;49.8590;30.8496;39.36;39.53;2370.60;0;5;17.13;17.09;0.67;0.63;17.15;17.35;16.53;16.13;51.49;51.21;65.04;62.39;2.84;2.67;63.93;62.69;63.38;59.76;195.19;187.51;72392332
1673564050.000;1;2117920256;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.570540;0.000000;-0.570540;-1.949860;0.000000;-1.949860;nan;nan;3.5764;3.2492;28.6901;8.4155;39.22;39.92;2238.79;0;5;17.13;17.09;0.67;0.63;17.15;17.35;16.57;16.74;51.53;51.82;65.04;62.39;2.84;2.67;63.93;62.69;63.52;61.84;195.32;189.59;73156236
1673579060.000;1;2121795584;0;1;1;40;100;0.00;0.00;0;4.2050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;2.540074;2.540074;0.000000;9.774137;9.774137;0.000000;nan;nan;3.2988;4.1896;8.8812;99.0108;39.09;39.18;9458.00;0;5;17.13;17.09;0.67;0.63;17.16;17.37;19.14;16.76;54.10;51.86;65.04;62.39;2.84;2.67;63.96;62.73;73.38;61.93;205.23;189.71;74587641
1675273701.000;1;2557582336;0;0;1;40;100;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-2.787435;0.000000;-2.787435;-10.213255;0.000000;-10.213255;nan;nan;4.1946;2.6105;99.7977;0.7440;24.88;25.60;10192.89;0;6;17.13;17.09;0.81;0.75;17.16;20.15;19.14;16.76;54.24;54.76;65.04;62.39;3.40;3.16;63.96;72.94;73.38;61.93;205.78;200.42;49508564
1675274165.000;1;2557701632;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.016240;0.000000;-0.016240;-0.041199;0.000000;-0.041199;nan;nan;2.7279;2.5136;0.7295;0.1524;25.15;25.18;162.10;0;6;17.13;17.09;0.81;0.75;17.16;20.17;19.14;16.76;54.24;54.78;65.04;62.39;3.40;3.16;63.96;72.98;73.38;61.93;205.78;200.46;49552632
1675285224.000;1;2560543232;2;1;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.798311;86.554080;2.770334;2.770334;0.000000;10.552238;10.552238;0.000000;nan;nan;2.6319;4.1841;0.4221;99.4224;24.95;24.83;10459.09;0;6;19.90;17.09;0.81;0.75;17.16;20.17;19.14;16.76;57.01;54.78;75.60;62.39;3.40;3.16;63.96;72.98;73.38;61.93;216.34;200.46;50607324
1675295641.000;1;2563235840;2;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.795092;86.339492;-2.765640;0.000000;-2.765640;-10.127002;0.000000;-10.127002;99.830544;95.970184;4.1841;2.6486;99.4224;0.4761;24.83;25.41;10119.40;0;6;19.90;19.86;0.81;0.75;17.16;20.17;19.14;16.76;57.01;57.54;75.60;72.51;3.40;3.16;63.96;72.98;73.38;61.93;216.34;210.59;51600978
1675296930.000;1;2563569152;0;1;1;40;100;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.244828;0.244828;0.000000;0.804398;0.804398;0.000000;nan;nan;2.6486;3.4019;0.4761;9.2252;25.41;24.99;1287.70;0;6;19.90;19.86;0.81;0.75;17.41;20.17;19.14;16.76;57.25;57.54;75.60;72.51;3.40;3.16;64.77;72.98;73.38;61.93;217.14;210.59;51723800
1675301149.000;1;2564658688;0;1;1;40;100;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.510090;0.510090;0.000000;1.808913;1.808913;0.000000;nan;nan;3.3883;3.6090;12.6929;30.9214;24.53;25.19;2356.20;0;6;19.90;19.86;0.81;0.75;17.96;20.21;19.14;16.76;57.80;57.58;75.60;72.51;3.40;3.16;66.71;73.11;73.38;61.93;219.08;210.71;52126188
1675307993.000;1;2566425088;0;1;1;40;100;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.553188;0.553188;0.000000;2.048143;2.048143;0.000000;nan;nan;3.5962;3.7452;31.0220;50.7907;24.97;24.91;2636.50;0;6;19.90;19.86;0.81;0.75;18.55;20.25;19.14;16.76;58.39;57.62;75.60;72.51;3.40;3.16;68.90;73.24;73.38;61.93;221.27;210.84;52779017
1675314791.000;1;2568178688;0;1;1;40;100;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.550032;0.550032;0.000000;2.135780;2.135780;0.000000;nan;nan;3.7313;3.9344;49.4951;69.1510;24.93;24.74;2675.40;0;6;19.90;19.86;0.81;0.75;19.14;20.28;19.14;16.76;58.98;57.65;75.60;72.51;3.40;3.16;71.18;73.38;73.38;61.93;223.55;210.98;53427249
1675319860.000;1;2569480704;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.513688;0.513688;0.000000;2.081864;2.081864;0.000000;nan;nan;3.9301;4.0876;69.5854;87.9425;24.91;24.73;3219.10;0;6;19.90;19.86;0.81;0.75;19.69;20.32;19.14;16.76;59.53;57.69;75.60;72.51;3.40;3.16;73.41;73.52;73.38;61.93;225.78;211.12;53910671
1675341580.000;1;2575049216;0;1;1;40;100;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.040796;0.040796;0.000000;0.166948;0.166948;0.000000;nan;nan;4.0807;4.0888;87.1385;88.5964;39.43;39.47;675.40;0;6;19.90;19.86;0.81;0.75;19.73;20.36;19.18;16.76;59.61;57.73;75.60;72.51;3.40;3.16;73.56;73.67;73.55;61.93;226.10;211.27;55982042
1675350779.000;1;2577421312;0;0;1;40;100;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.513448;0.000000;-0.513448;-2.045869;0.000000;-2.045869;nan;nan;4.0840;3.9292;88.4109;70.0412;39.30;39.40;2433.70;0;6;19.90;19.86;0.81;0.75;19.73;20.36;19.22;17.31;59.65;58.28;75.60;72.51;3.40;3.16;73.56;73.67;73.70;64.12;226.26;213.47;56859548
1675357435.000;1;2579139584;0;0;1;40;100;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.560106;0.000000;-0.560106;-2.128110;0.000000;-2.128110;nan;nan;3.9350;3.7290;70.1800;50.1411;39.39;39.31;2470.60;0;6;19.90;19.86;0.81;0.75;19.73;20.36;19.25;17.91;59.69;58.88;75.60;72.51;3.40;3.16;73.56;73.67;73.85;66.40;226.41;215.74;57494194
1675363997.000;1;2580833792;0;0;1;40;100;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.530565;0.000000;-0.530565;-1.920181;0.000000;-1.920181;nan;nan;3.7347;3.5729;49.8548;30.8728;39.27;39.31;2368.40;0;6;19.90;19.86;0.81;0.75;19.73;20.36;19.29;18.48;59.72;59.45;75.60;72.51;3.40;3.16;73.56;73.67;73.99;68.46;226.55;217.80;58120116
1675370196.000;1;2582436352;0;0;1;40;100;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.563032;0.000000;-0.563032;-1.924300;0.000000;-1.924300;nan;nan;3.5759;3.2492;28.6445;8.5009;39.42;39.82;2210.40;0;6;19.90;19.86;0.81;0.75;19.73;20.36;19.33;19.08;59.76;60.05;75.60;72.51;3.40;3.16;73.56;73.67;74.13;70.51;226.68;219.85;58711190
1675383508.000;1;2585869312;0;1;1;40;100;0.00;0.00;0;4.2050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;2.528662;2.528662;0.000000;9.733813;9.733813;0.000000;nan;nan;3.2945;4.1904;8.7161;99.0800;39.40;39.22;9418.10;0;6;19.90;19.86;0.81;0.75;19.74;20.37;21.88;19.11;62.33;60.08;75.60;72.51;3.40;3.16;73.60;73.71;83.95;70.60;236.54;219.98;59980797
1677087234.000;1;3024050176;0;0;1;40;100;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-2.768305;0.000000;-2.768305;-10.149087;0.000000;-10.149087;nan;nan;4.1931;2.6071;99.7421;0.7005;24.68;25.77;10121.19;0;7;19.90;19.86;0.94;0.87;19.74;23.14;21.88;19.11;62.46;62.97;75.60;72.51;3.94;3.67;73.60;83.86;83.95;70.60;237.09;230.63;222466159
1677087692.000;1;3024167936;0;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.016019;0.000000;-0.016019;-0.040663;0.000000;-0.040663;nan;nan;2.7290;2.5142;0.7329;0.1597;25.37;25.45;158.09;0;7;19.90;19.86;0.94;0.87;19.74;23.15;21.88;19.11;62.46;62.99;75.60;72.51;3.94;3.67;73.60;83.90;83.95;70.60;237.09;230.67;222509846
1677098690.000;1;3026992128;2;1;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.779665;85.310984;2.751466;2.751466;0.000000;10.487229;10.487229;0.000000;nan;nan;2.6332;4.1840;0.4267;99.4122;25.28;24.92;10399.61;0;7;22.65;19.86;0.94;0.87;19.74;23.15;21.88;19.11;65.21;62.99;86.08;72.51;3.94;3.67;73.60;83.90;83.95;70.60;247.58;230.67;223558846
1677109040.000;1;3029665280;2;0;1;40;100;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.777773;85.184878;-2.748111;0.000000;-2.748111;-10.069433;0.000000;-10.069433;99.878073;96.016145;4.1840;2.6498;99.4122;0.4800;24.92;25.52;10050.40;0;7;22.65;22.61;0.94;0.87;19.74;23.15;21.88;19.11;65.21;65.74;86.08;82.58;3.94;3.67;73.60;83.90;83.95;70.60;247.58;240.74;224545940
